user_id,amount,timestamp,latitude,longitude,merchant_category,transaction_type,device_id,is_fraud
47,75.05222193973005,2026-04-14 12:57:59.538733,33.38404191727741,-7.61956337771918,supermarket,PAYMENT,31,0
85,48.87530196347974,2026-04-20 18:47:59.538733,33.52523891614995,-7.686375923409267,electronics,CASH_OUT,48,0
79,110.94493356936701,2026-04-18 12:11:59.538733,33.49674272719098,-7.468915504513441,travel,TRANSFER,13,0
56,185.61925952461422,2026-04-15 10:16:59.538733,33.41323694561457,-7.5073555732143955,jewelry,TRANSFER,23,0
66,436.19928877578195,2026-04-20 01:25:59.538733,33.635802336662756,-7.653757722844843,jewelry,PAYMENT,13,1
94,44.70050957124517,2026-04-17 09:16:59.538733,33.35488952227695,-7.615892220133756,electronics,CASH_OUT,30,0
79,59.41958246015731,2026-04-16 00:21:59.538733,33.39803071493322,-7.622973490255511,jewelry,TRANSFER,17,0
88,105.69633176987855,2026-04-20 00:12:59.538733,33.52930749036658,-7.755914577024161,travel,CASH_OUT,7,0
96,69.2731691901646,2026-04-17 12:33:59.538733,33.51084331081363,-7.636884724375689,supermarket,TRANSFER,17,0
56,21.049803933272994,2026-04-19 00:04:59.538733,33.4498293991696,-7.605845317571491,electronics,PAYMENT,47,0
58,8.166567503218197,2026-04-19 12:58:59.539737,33.43478974395984,-7.57193444382635,supermarket,TRANSFER,1,0
54,85.85466147025224,2026-04-14 20:01:59.539737,33.619579490440046,-7.569356028450959,jewelry,TRANSFER,39,0
69,25.062600993374417,2026-04-15 19:46:59.539737,33.48281018171409,-7.396399171277216,travel,CASH_OUT,1,0
48,124.94899203671903,2026-04-15 17:22:59.539737,33.50057528313977,-7.56510730928196,electronics,TRANSFER,45,0
36,116.71341546366996,2026-04-16 04:56:59.539737,33.40626875725025,-7.688471085383051,travel,PAYMENT,5,0
13,82.79691381541659,2026-04-20 00:43:59.539737,33.46411704795604,-7.747878113864722,travel,CASH_OUT,18,0
15,6.432500909261299,2026-04-14 12:52:59.539737,33.58530965449625,-7.644120841305386,supermarket,TRANSFER,14,0
53,116.05736771971576,2026-04-20 01:52:59.539737,33.43450716997156,-7.659179382314016,electronics,TRANSFER,23,0
90,131.1905014410538,2026-04-14 17:26:59.539737,33.57345565705447,-7.5721906615870145,travel,PAYMENT,7,0
77,3.663008735429528,2026-04-17 14:06:59.539737,33.443414650688965,-7.790093442383979,travel,PAYMENT,7,0
4,147.34897473733136,2026-04-19 16:12:59.539737,33.413231418666975,-7.5571630854458895,jewelry,PAYMENT,31,0
10,247.4571475756799,2026-04-17 07:18:59.539737,33.558770069836015,-7.594789223242809,jewelry,TRANSFER,11,0
50,47.32204698539258,2026-04-19 16:51:59.539737,33.42945798551916,-7.554357564640373,travel,PAYMENT,44,0
35,18.654130299159384,2026-04-16 18:41:59.539737,33.61281021840734,-7.619747455064761,supermarket,TRANSFER,24,0
43,6.293587073023719,2026-04-14 11:44:59.540729,33.53556449223297,-7.594103336859331,travel,CASH_OUT,29,0
8,2.015143965723925,2026-04-16 09:11:59.540729,33.46292507008734,-7.576922478993149,jewelry,CASH_OUT,44,0
17,41.848320184013325,2026-04-18 08:31:59.540729,33.256876886865044,-7.608074420601455,electronics,TRANSFER,12,0
98,6.438061998908418,2026-04-15 16:52:59.540729,33.76492553569561,-7.602240674329683,jewelry,TRANSFER,18,0
62,29.44372260780288,2026-04-19 21:32:59.540729,33.42342566095357,-7.663777453508259,supermarket,CASH_OUT,45,0
39,17.621484508058927,2026-04-20 01:37:59.540729,33.47841275390405,-7.711127712608229,travel,PAYMENT,35,0
12,227.1533989207104,2026-04-15 22:46:59.540729,33.537728610852504,-7.521051103898931,jewelry,CASH_OUT,40,0
41,4.420384143015781,2026-04-19 04:56:59.540729,33.4197962164357,-7.710074681246357,travel,PAYMENT,30,0
5,59.363123010942,2026-04-15 14:24:59.540729,33.4278185749493,-7.584262965446095,supermarket,CASH_OUT,40,0
17,3.2493551689702853,2026-04-18 11:18:59.540729,33.47146745915701,-7.619299116699253,electronics,PAYMENT,27,0
59,127.27816124218528,2026-04-14 10:26:59.540729,33.42616829596643,-7.567076004885985,supermarket,PAYMENT,15,0
98,45.551390464975064,2026-04-15 19:20:59.540729,33.549267245945785,-7.487912721863029,jewelry,TRANSFER,8,0
24,106.08694130574064,2026-04-14 15:58:59.540729,33.6177359250075,-7.589382899267788,electronics,TRANSFER,1,0
39,29.354112430626543,2026-04-15 16:53:59.540729,33.386172263582495,-7.660923021287566,electronics,PAYMENT,39,0
43,90.14356330576555,2026-04-15 00:41:59.540729,33.49307092852519,-7.371867796615799,jewelry,PAYMENT,14,0
79,105.67760104250188,2026-04-18 08:52:59.540729,33.4786881009195,-7.440113769103794,supermarket,CASH_OUT,35,0
28,32.40654429374467,2026-04-20 05:40:59.540729,33.45684722709723,-7.638660631144733,travel,PAYMENT,40,0
22,63.46564797855028,2026-04-20 11:47:59.540729,33.472957936944766,-7.715236563139176,supermarket,PAYMENT,9,0
75,14.834416053908939,2026-04-20 04:36:59.540729,33.431622330282906,-7.636435484205728,supermarket,TRANSFER,12,0
52,117.08173919902032,2026-04-19 21:34:59.540729,33.320728322880115,-7.800824238490696,supermarket,CASH_OUT,42,0
89,103.58681362023718,2026-04-18 09:53:59.540729,33.42936479003776,-7.637415900830287,supermarket,PAYMENT,6,0
52,128.7848287049453,2026-04-18 07:31:59.540729,33.45406581535313,-7.567376758677431,electronics,TRANSFER,7,0
32,64.52868633126606,2026-04-20 04:53:59.540729,33.6836336204351,-7.626542268983824,travel,PAYMENT,39,0
50,78.5167936828328,2026-04-16 23:16:59.540729,33.393496758844904,-7.631739262386872,travel,CASH_OUT,45,0
100,146.96837787559457,2026-04-19 20:25:59.540729,33.6345640213111,-7.5363044721393955,travel,PAYMENT,4,0
56,107.77517141941433,2026-04-18 10:40:59.540729,33.62407753429515,-7.634528694991335,supermarket,PAYMENT,32,0
38,146.80378191599678,2026-04-19 23:48:59.540729,33.48763780845071,-7.49192477501883,electronics,CASH_OUT,37,0
67,0.0708680545785057,2026-04-16 10:59:59.540729,33.50472010600575,-7.593284364873435,jewelry,CASH_OUT,2,0
34,101.4449041219938,2026-04-18 15:33:59.540729,33.35674177809127,-7.536906844649316,jewelry,CASH_OUT,9,0
33,177.66231453515442,2026-04-18 16:20:59.540729,33.44436343523997,-7.6518545990003135,supermarket,TRANSFER,28,0
96,74.37125933334269,2026-04-14 08:47:59.540729,33.48842873228339,-7.718455850355765,jewelry,CASH_OUT,33,0
36,9.703466346730556,2026-04-18 06:43:59.540729,33.63805561356994,-7.629033962687391,electronics,CASH_OUT,19,0
92,152.23439533324813,2026-04-15 10:43:59.540729,33.453406494153434,-7.528146425435204,supermarket,TRANSFER,15,0
88,16.863096135032123,2026-04-20 13:31:59.540729,33.614114740337406,-7.487686227484731,electronics,TRANSFER,35,0
49,78.33717079875687,2026-04-20 07:09:59.540729,33.75162090389543,-7.592608270000937,supermarket,CASH_OUT,5,0
47,10.900278905100228,2026-04-15 13:23:59.540729,33.61858345014945,-7.639976725642563,jewelry,PAYMENT,27,0
100,80.48940690816305,2026-04-16 02:37:59.540729,33.586823108888076,-7.614090223705209,travel,PAYMENT,7,0
81,409.2883111397799,2026-04-14 18:10:59.540729,33.63912084911066,-7.7230230292613555,jewelry,PAYMENT,28,0
71,205.87780522497496,2026-04-15 00:39:59.540729,33.52419339104448,-7.551749170748994,electronics,CASH_OUT,22,0
20,48.025234756964444,2026-04-15 04:27:59.540729,33.388398003563786,-7.714254049595033,supermarket,PAYMENT,42,0
67,54.08342487944815,2026-04-18 13:52:59.540729,33.42402173854642,-7.526189623647374,supermarket,TRANSFER,39,0
34,204.9996026363622,2026-04-20 06:54:59.540729,33.57132870005406,-7.528008091781991,jewelry,PAYMENT,39,0
89,77.85096284595001,2026-04-20 12:16:59.540729,33.47604517431273,-7.538072208859153,supermarket,CASH_OUT,26,0
48,37.42094868253961,2026-04-19 05:57:59.540729,33.43579184172585,-7.564801331464328,supermarket,TRANSFER,43,0
46,114.22172418166848,2026-04-17 04:02:59.540729,33.58780937371805,-7.3698404246882445,jewelry,TRANSFER,45,0
42,39.83021130093589,2026-04-17 11:45:59.540729,33.500256255023835,-7.863776163547098,electronics,PAYMENT,12,0
76,174.54425595604,2026-04-17 01:48:59.540729,33.44157855925843,-7.6548417911164846,travel,CASH_OUT,3,0
50,524.6597237417313,2026-04-18 22:27:59.540729,33.47627549551403,-7.565116487874684,electronics,TRANSFER,4,0
5,229.10126675173595,2026-04-14 07:50:59.540729,33.73027790360885,-7.853216200344027,supermarket,CASH_OUT,14,0
42,645.0864852010345,2026-04-17 16:55:59.540729,33.4106544410223,-7.4930964475439215,jewelry,TRANSFER,31,0
59,182.99910870219867,2026-04-16 13:48:59.540729,33.48443146559944,-7.839737110894214,jewelry,TRANSFER,36,0
34,109.7852942193817,2026-04-15 00:36:59.540729,33.577696003639375,-7.657163895654541,supermarket,PAYMENT,2,0
39,75.37281683257164,2026-04-14 15:49:59.540729,33.586494199829104,-7.723232954352339,supermarket,TRANSFER,50,0
74,7.861765381479264,2026-04-17 18:47:59.540729,33.38879024593692,-7.575167392088399,supermarket,CASH_OUT,45,0
72,14.132254889230081,2026-04-14 08:00:59.540729,33.36694001145169,-7.659962222429478,travel,TRANSFER,9,0
11,17.797057437714905,2026-04-19 14:30:59.540729,33.51640248994385,-7.498659406652752,jewelry,TRANSFER,33,0
16,39.2750629694052,2026-04-20 09:13:59.540729,33.41017287681283,-7.610124434899092,travel,TRANSFER,1,0
65,4.104491001792194,2026-04-16 14:06:59.541732,33.56329182328686,-7.668578871710878,electronics,PAYMENT,26,0
85,118.30652377291496,2026-04-18 18:22:59.541732,33.66467970346003,-7.677230486683559,electronics,PAYMENT,8,0
31,199.41491299065942,2026-04-15 12:52:59.541732,33.534034417961216,-7.560025589760684,electronics,TRANSFER,33,0
75,112.07924927506339,2026-04-20 20:50:59.541732,33.44305430056649,-7.556277696869691,supermarket,PAYMENT,18,0
98,27.169955485311913,2026-04-14 14:07:59.541732,33.39550910946077,-7.634748286866296,electronics,PAYMENT,48,0
26,77.15393783911448,2026-04-14 15:53:59.541732,33.35736460081219,-7.6676071330380235,jewelry,TRANSFER,1,0
60,1346.410976071911,2026-04-18 05:58:59.541732,33.46030057113895,-7.399525752989615,jewelry,PAYMENT,21,1
78,36.964633057974055,2026-04-19 22:17:59.541732,33.62537955586559,-7.639412363170477,electronics,TRANSFER,50,0
65,9.79806822381096,2026-04-16 19:25:59.541732,33.427454372339916,-7.632448997494728,travel,TRANSFER,9,0
82,70.57836211826913,2026-04-19 18:39:59.541732,33.60563026501792,-7.546239843263185,supermarket,TRANSFER,10,0
68,37.67205171776792,2026-04-20 04:55:59.541732,33.466859421140605,-7.603642835002826,jewelry,CASH_OUT,47,0
92,126.36359602050705,2026-04-14 10:43:59.541732,33.56039191060996,-7.667464194392097,jewelry,TRANSFER,31,0
1,53.578878097234664,2026-04-14 22:19:59.541732,33.5368252716159,-7.500257301000784,jewelry,PAYMENT,41,0
26,275.02098295098403,2026-04-14 08:57:59.541732,33.34672732904959,-7.585341040450342,jewelry,TRANSFER,21,0
31,76.58226579723117,2026-04-15 08:54:59.541732,33.61419218534596,-7.616102459889024,supermarket,PAYMENT,4,0
62,23.443397546931426,2026-04-17 17:56:59.541732,33.461315105205024,-7.525770917264903,jewelry,PAYMENT,48,0
97,150.512235108374,2026-04-17 01:57:59.541732,33.60365103245204,-7.705912470661547,travel,PAYMENT,26,0
11,2.6255029121950417,2026-04-15 00:16:59.541732,33.3448989596317,-7.527032251093483,travel,PAYMENT,23,0
100,0.7255021335331509,2026-04-20 18:50:59.541732,33.682483958558784,-7.531935467113129,travel,TRANSFER,24,0
78,118.20671399363749,2026-04-16 04:20:59.541732,33.497992679630094,-7.641199235789778,supermarket,PAYMENT,43,0
1,133.18205925737138,2026-04-18 00:54:59.541732,33.56775144032519,-7.698974998778764,travel,TRANSFER,29,0
77,163.38789052519408,2026-04-17 02:35:59.541732,33.40464344486897,-7.6498893455488,supermarket,TRANSFER,49,0
14,111.78879592722039,2026-04-14 05:03:59.541732,33.4503010375229,-7.668348044020153,jewelry,PAYMENT,44,1
25,57.94202336217714,2026-04-18 00:24:59.541732,33.607573961536495,-7.63944154077887,jewelry,PAYMENT,8,0
63,89.64388780849534,2026-04-17 18:04:59.541732,33.52189416506911,-7.58371709539848,travel,PAYMENT,49,0
73,23.3203966620352,2026-04-14 02:11:59.541732,33.484673968815564,-7.638294244310512,travel,PAYMENT,30,0
70,30.653948370813378,2026-04-15 04:34:59.541732,33.36528599879632,-7.545271034327696,jewelry,TRANSFER,35,0
48,89.39286497454418,2026-04-16 17:32:59.541732,33.404421472059056,-7.500606219872895,jewelry,PAYMENT,14,0
30,90.30781240449211,2026-04-14 23:23:59.541732,33.56370729456976,-7.732748194980107,travel,CASH_OUT,31,0
41,64.40572760310425,2026-04-20 05:48:59.541732,33.51655893480601,-7.6228022213989695,travel,CASH_OUT,38,0
63,80.15542855244736,2026-04-18 03:04:59.541732,33.54475403141531,-7.653678018906664,jewelry,PAYMENT,6,0
38,98.89585064661082,2026-04-17 05:31:59.541732,33.54619102439074,-7.78115838493528,jewelry,CASH_OUT,27,0
74,127.94629751147168,2026-04-19 01:18:59.541732,33.42751762962205,-7.6212601242553975,electronics,PAYMENT,25,0
89,16.12810292177278,2026-04-18 16:29:59.541732,33.451476785740475,-7.75406999061559,electronics,TRANSFER,20,0
35,124.44993228264323,2026-04-15 10:46:59.541732,33.4142837590245,-7.483484477617485,electronics,PAYMENT,4,0
79,83.52064908735987,2026-04-20 04:21:59.541732,33.48609083663914,-7.627136126432224,electronics,CASH_OUT,50,0
81,66.474255897748,2026-04-18 10:44:59.541732,33.3574812172739,-7.6777517060611125,supermarket,CASH_OUT,8,0
35,14.14238968560555,2026-04-16 10:16:59.541732,33.58137964354767,-7.655976337254154,supermarket,TRANSFER,32,0
22,73.63876401730047,2026-04-18 17:18:59.541732,33.458303732982415,-7.718407278738259,electronics,TRANSFER,30,0
97,123.2156542832336,2026-04-14 17:40:59.541732,33.64313383613565,-7.354131426777089,jewelry,TRANSFER,30,0
28,88.98569493175242,2026-04-14 05:46:59.541732,33.56236354613519,-7.890866318805244,electronics,TRANSFER,24,0
50,37.894566385705254,2026-04-20 02:03:59.541732,33.669593643161186,-7.629788106060251,travel,PAYMENT,4,0
37,32.26219911611333,2026-04-15 15:50:59.541732,33.557952219573046,-7.605635148253222,jewelry,CASH_OUT,20,0
97,33.07913311234673,2026-04-16 15:03:59.541732,33.42627557861646,-7.5277315581109425,supermarket,CASH_OUT,37,0
14,27.360713630660417,2026-04-16 14:30:59.541732,33.46076023878656,-7.415749142812306,electronics,CASH_OUT,26,0
75,237.4897446310348,2026-04-17 04:11:59.541732,33.49445564467578,-7.563972364159431,supermarket,PAYMENT,48,0
40,278.2112118221632,2026-04-19 00:50:59.541732,33.657993254061175,-7.437315471282441,jewelry,CASH_OUT,38,0
83,13.490280694783868,2026-04-18 23:45:59.541732,33.3994915362353,-7.529642295722278,electronics,PAYMENT,50,0
77,24.067508285313153,2026-04-19 05:14:59.541732,33.32887344528033,-7.663045192372103,jewelry,PAYMENT,2,0
36,12.398593550143215,2026-04-17 08:34:59.541732,33.56061898738794,-7.591851699678537,jewelry,TRANSFER,39,0
80,50.46282223823144,2026-04-19 10:13:59.541732,33.5772404654483,-7.637418534090472,jewelry,TRANSFER,38,0
4,109.99800885246485,2026-04-16 03:47:59.541732,33.476668128353005,-7.643391235261261,travel,CASH_OUT,36,0
97,195.75507929506065,2026-04-16 05:43:59.541732,33.706231187269616,-7.498780996665721,supermarket,TRANSFER,45,0
84,0.3385233284660375,2026-04-19 04:05:59.541732,33.478223511963456,-7.510806632786963,electronics,PAYMENT,29,0
42,268.2625402891693,2026-04-16 17:53:59.541732,33.48709136595286,-7.685684429725024,travel,PAYMENT,40,0
11,52.50237328701296,2026-04-17 20:10:59.542730,33.554179150593946,-7.6638783444965455,supermarket,TRANSFER,15,0
15,80.81686770411734,2026-04-14 01:09:59.542730,33.6249322706808,-7.566035878745548,electronics,CASH_OUT,24,0
13,23.88952951172719,2026-04-16 19:41:59.542730,33.63394001829815,-7.5723221961332,jewelry,CASH_OUT,49,0
35,83.74424745019941,2026-04-17 11:59:59.542730,33.31812581733471,-7.452163434369073,electronics,PAYMENT,2,0
49,10.962339954074604,2026-04-16 15:44:59.542730,33.5409291852778,-7.684243519180077,jewelry,CASH_OUT,37,0
88,55.13172842695659,2026-04-14 14:07:59.542730,33.55835301158522,-7.668481753113896,supermarket,PAYMENT,38,0
89,138.48656642358267,2026-04-18 03:04:59.542730,33.44505374401519,-7.708267698195441,electronics,PAYMENT,12,0
77,74.5200895565586,2026-04-15 16:54:59.542730,33.515877569861956,-7.585107183048275,supermarket,CASH_OUT,40,0
61,86.25188987116552,2026-04-19 15:07:59.542730,33.30110196441575,-7.631420381792062,electronics,PAYMENT,41,0
87,91.57738300890944,2026-04-17 08:51:59.542730,33.57701810561807,-7.591018353561498,travel,CASH_OUT,26,0
63,46.330149543999866,2026-04-17 07:54:59.542730,33.4206981339506,-7.629157553193306,supermarket,PAYMENT,15,0
47,112.55124462622861,2026-04-17 17:32:59.542730,33.331287001922206,-7.608703328291558,supermarket,CASH_OUT,39,0
3,214.26009369387575,2026-04-17 15:02:59.542730,33.400701636521624,-7.6353760093874055,supermarket,CASH_OUT,15,0
10,137.09177578583967,2026-04-18 15:43:59.542730,33.34367674975529,-7.563578594260948,travel,TRANSFER,29,0
75,86.92232371694998,2026-04-17 03:27:59.542730,33.621893181776066,-7.632923673710597,electronics,TRANSFER,10,0
90,26.917005959963653,2026-04-19 17:40:59.542730,33.59134819173794,-7.7122934415382005,supermarket,TRANSFER,43,0
92,4.154018307648597,2026-04-15 21:06:59.542730,33.590101792021976,-7.48992979572795,supermarket,TRANSFER,20,0
19,262.2058072318872,2026-04-16 07:08:59.542730,33.61819664885654,-7.578184838932297,travel,TRANSFER,37,0
83,56.574752165092654,2026-04-18 03:46:59.542730,33.54696318755687,-7.586618864193193,jewelry,CASH_OUT,43,0
36,254.8205636549684,2026-04-15 21:51:59.542730,33.59983152830163,-7.606767976073147,electronics,TRANSFER,17,0
88,178.23017803615423,2026-04-19 04:12:59.542730,33.53638195670313,-7.626678762192893,jewelry,TRANSFER,15,0
4,7.367643231126888,2026-04-16 05:01:59.542730,33.567023071825865,-7.654581015309715,travel,PAYMENT,44,0
96,57.30635553043669,2026-04-14 08:02:59.542730,33.5328467841904,-7.675657543821858,supermarket,CASH_OUT,29,0
64,111.19226465020064,2026-04-15 10:44:59.542730,33.49949969245614,-7.66726561379781,jewelry,TRANSFER,27,0
14,231.50136164161293,2026-04-14 23:21:59.542730,33.46622179465082,-7.651685993586572,travel,PAYMENT,5,0
84,135.13012462995638,2026-04-14 09:15:59.542730,33.31392780219146,-7.596027427525,jewelry,TRANSFER,25,0
13,33.70060768162398,2026-04-14 11:37:59.542730,33.637973154288744,-7.493127070476788,supermarket,TRANSFER,35,0
10,18.745497780503197,2026-04-18 13:40:59.542730,33.63976703769314,-7.6168801642282595,jewelry,PAYMENT,8,0
20,28.697656666208232,2026-04-19 22:03:59.542730,33.54659568299467,-7.446103170518603,electronics,TRANSFER,36,0
90,171.61883129833606,2026-04-16 14:01:59.542730,33.60586627939897,-7.340364817203819,electronics,CASH_OUT,45,0
16,49.6773778389198,2026-04-15 07:16:59.542730,33.51663021144106,-7.7255304094630555,supermarket,CASH_OUT,10,0
23,15.217392869334784,2026-04-14 16:51:59.542730,33.5675869070083,-7.611380725568882,electronics,PAYMENT,30,0
7,457.3840523222584,2026-04-20 12:50:59.542730,33.649455846237714,-7.660658096195651,jewelry,PAYMENT,36,1
70,145.36576853471658,2026-04-18 03:14:59.542730,33.47923736689926,-7.623093252828195,travel,TRANSFER,32,0
6,29.558627780099357,2026-04-19 20:39:59.542730,33.41400017420488,-7.548224686811369,electronics,PAYMENT,8,0
75,5.198334025383058,2026-04-17 19:41:59.542730,33.52260625661293,-7.5353580121378245,electronics,CASH_OUT,44,0
67,231.9234196250844,2026-04-18 02:26:59.542730,33.65269103562501,-7.373530815129902,electronics,TRANSFER,36,0
10,722.3495440274593,2026-04-19 20:59:59.542730,33.30359353541216,-7.583089815963801,jewelry,CASH_OUT,29,1
62,65.46426336256684,2026-04-16 02:18:59.542730,33.48694318521058,-7.5089207649049134,travel,TRANSFER,9,0
6,143.48537077659503,2026-04-20 08:03:59.542730,33.59124851244743,-7.581229315629284,supermarket,TRANSFER,7,0
32,128.0859876329981,2026-04-20 08:24:59.542730,33.58089482831479,-7.692215071057974,jewelry,CASH_OUT,15,0
60,88.74399166648249,2026-04-16 13:57:59.542730,33.37914230628376,-7.514610807919391,supermarket,CASH_OUT,28,0
46,152.61578857415296,2026-04-17 03:49:59.542730,33.51658717369759,-7.561100444258894,travel,PAYMENT,41,0
87,139.86989501031562,2026-04-20 10:36:59.542730,33.61470875166148,-7.5011199464234615,electronics,CASH_OUT,16,0
9,948.2435201198498,2026-04-17 22:54:59.542730,33.37825951458584,-7.836060311675918,jewelry,CASH_OUT,24,1
54,195.11571094980775,2026-04-15 00:18:59.542730,33.45989305254073,-7.462877868115864,travel,TRANSFER,35,0
7,88.46104907322264,2026-04-14 05:27:59.542730,33.53556344144078,-7.483151749232369,supermarket,CASH_OUT,7,0
44,230.49311489257778,2026-04-15 04:18:59.542730,33.414868576778474,-7.7599143892261795,travel,PAYMENT,25,0
60,96.1915857442336,2026-04-19 14:09:59.542730,33.514066811572825,-7.396303019059145,travel,TRANSFER,33,0
100,789.2785083678707,2026-04-14 05:47:59.542730,33.64839118170973,-7.714831899427739,jewelry,TRANSFER,12,1
18,60.066507845715364,2026-04-14 06:11:59.542730,33.37663709562182,-7.485768860211332,electronics,CASH_OUT,38,0
72,127.55148309514308,2026-04-19 04:41:59.542730,33.54324604406889,-7.766494479694339,electronics,CASH_OUT,36,0
55,53.90016902659299,2026-04-17 22:39:59.542730,33.69678681194822,-7.656504218923518,travel,CASH_OUT,9,0
12,132.27783773843626,2026-04-17 07:33:59.542730,33.394158445708854,-7.439603108317089,travel,PAYMENT,50,0
82,4.171167046810911,2026-04-20 18:54:59.542730,33.36270494197754,-7.645048412787024,supermarket,PAYMENT,6,0
81,50.52299129112714,2026-04-16 11:57:59.542730,33.45578101844341,-7.657613492753329,travel,CASH_OUT,7,0
28,35.77010974992307,2026-04-20 05:45:59.542730,33.674635450468195,-7.54475863020202,supermarket,PAYMENT,49,0
7,183.4775133517788,2026-04-15 07:44:59.542730,33.489015768058955,-7.527420645410892,supermarket,PAYMENT,42,0
88,56.6982577207873,2026-04-18 03:05:59.542730,33.43078099368587,-7.662856278268107,supermarket,CASH_OUT,5,0
59,103.44888523758739,2026-04-19 21:55:59.542730,33.578938270677476,-7.528536117620897,supermarket,CASH_OUT,50,0
71,137.6003963314492,2026-04-18 08:03:59.542730,33.55949384155135,-7.51524481202455,electronics,CASH_OUT,18,0
8,35.84682384289403,2026-04-16 11:40:59.542730,33.67519139672516,-7.543669286216242,electronics,CASH_OUT,1,0
10,42.69253992249335,2026-04-18 16:20:59.542730,33.60734348460173,-7.809068186335458,travel,TRANSFER,21,0
69,368.7964690297141,2026-04-19 11:26:59.542730,33.46793075892383,-7.650864887133255,electronics,CASH_OUT,4,0
52,287.27169065960214,2026-04-19 10:20:59.542730,33.63840902448637,-7.519918339051738,electronics,CASH_OUT,50,0
43,90.82644879406372,2026-04-18 17:59:59.542730,33.52812863809503,-7.634719976887041,electronics,TRANSFER,35,0
81,711.5286405465548,2026-04-15 14:10:59.542730,33.51862164655806,-7.642126432702741,jewelry,CASH_OUT,17,1
38,404.57398884608705,2026-04-15 18:50:59.542730,33.42485917998958,-7.671443897843335,supermarket,CASH_OUT,2,0
46,50.70215838533223,2026-04-14 18:27:59.542730,33.37634376309881,-7.546679524387318,jewelry,TRANSFER,36,0
